# OpenSignals Text File Format. Version 1
# {"98:D3:51:FD:71:01": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:51:FD:71:01", "device connection": "BTH98:D3:51:FD:71:01", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-19", "time": "10:50:32.12", "channels": [2], "sensor": ["RAW"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	503	
1	0	0	0	0	504	
2	0	0	0	0	503	
3	0	0	0	0	502	
4	0	0	0	0	502	
5	0	0	0	0	502	
6	0	0	0	0	503	
7	0	0	0	0	502	
8	0	0	0	0	502	
9	0	0	0	0	501	
10	0	0	0	0	500	
11	0	0	0	0	501	
12	0	0	0	0	500	
13	0	0	0	0	499	
14	0	0	0	0	499	
15	0	0	0	0	498	
0	0	0	0	0	500	
1	0	0	0	0	497	
2	0	0	0	0	496	
3	0	0	0	0	496	
4	0	0	0	0	496	
5	0	0	0	0	495	
6	0	0	0	0	494	
7	0	0	0	0	493	
8	0	0	0	0	492	
9	0	0	0	0	490	
10	0	0	0	0	492	
11	0	0	0	0	490	
12	0	0	0	0	489	
13	0	0	0	0	489	
14	0	0	0	0	487	
15	0	0	0	0	488	
0	0	0	0	0	487	
1	0	0	0	0	486	
2	0	0	0	0	485	
3	0	0	0	0	482	
4	0	0	0	0	482	
5	0	0	0	0	480	
6	0	0	0	0	479	
7	0	0	0	0	477	
8	0	0	0	0	475	
9	0	0	0	0	475	
10	0	0	0	0	474	
11	0	0	0	0	472	
12	0	0	0	0	471	
13	0	0	0	0	468	
14	0	0	0	0	468	
15	0	0	0	0	467	
0	0	0	0	0	465	
1	0	0	0	0	464	
2	0	0	0	0	463	
3	0	0	0	0	465	
4	0	0	0	0	464	
5	0	0	0	0	463	
6	0	0	0	0	465	
7	0	0	0	0	465	
8	0	0	0	0	466	
9	0	0	0	0	467	
10	0	0	0	0	468	
11	0	0	0	0	469	
12	0	0	0	0	468	
13	0	0	0	0	470	
14	0	0	0	0	470	
15	0	0	0	0	470	
0	0	0	0	0	471	
1	0	0	0	0	469	
2	0	0	0	0	471	
3	0	0	0	0	469	
4	0	0	0	0	467	
5	0	0	0	0	467	
6	0	0	0	0	466	
7	0	0	0	0	467	
8	0	0	0	0	466	
9	0	0	0	0	464	
10	0	0	0	0	464	
11	0	0	0	0	463	
12	0	0	0	0	464	
13	0	0	0	0	462	
14	0	0	0	0	461	
15	0	0	0	0	460	
0	0	0	0	0	459	
1	0	0	0	0	460	
2	0	0	0	0	459	
3	0	0	0	0	459	
4	0	0	0	0	460	
5	0	0	0	0	460	
6	0	0	0	0	461	
7	0	0	0	0	461	
8	0	0	0	0	462	
9	0	0	0	0	462	
10	0	0	0	0	462	
11	0	0	0	0	464	
12	0	0	0	0	464	
13	0	0	0	0	465	
14	0	0	0	0	466	
15	0	0	0	0	465	
0	0	0	0	0	467	
1	0	0	0	0	467	
2	0	0	0	0	468	
3	0	0	0	0	469	
4	0	0	0	0	469	
5	0	0	0	0	471	
6	0	0	0	0	471	
7	0	0	0	0	472	
8	0	0	0	0	473	
9	0	0	0	0	473	
10	0	0	0	0	475	
11	0	0	0	0	475	
12	0	0	0	0	477	
13	0	0	0	0	478	
14	0	0	0	0	478	
15	0	0	0	0	481	
0	0	0	0	0	481	
1	0	0	0	0	483	
2	0	0	0	0	484	
3	0	0	0	0	485	
4	0	0	0	0	488	
5	0	0	0	0	491	
6	0	0	0	0	492	
7	0	0	0	0	495	
8	0	0	0	0	495	
9	0	0	0	0	499	
10	0	0	0	0	500	
11	0	0	0	0	503	
12	0	0	0	0	505	
13	0	0	0	0	506	
14	0	0	0	0	510	
15	0	0	0	0	511	
0	0	0	0	0	512	
1	0	0	0	0	510	
2	0	0	0	0	507	
3	0	0	0	0	505	
4	0	0	0	0	500	
5	0	0	0	0	495	
6	0	0	0	0	490	
7	0	0	0	0	483	
8	0	0	0	0	479	
9	0	0	0	0	471	
10	0	0	0	0	467	
11	0	0	0	0	460	
12	0	0	0	0	453	
13	0	0	0	0	448	
14	0	0	0	0	442	
15	0	0	0	0	435	
0	0	0	0	0	431	
1	0	0	0	0	431	
2	0	0	0	0	434	
3	0	0	0	0	440	
4	0	0	0	0	445	
5	0	0	0	0	454	
6	0	0	0	0	461	
7	0	0	0	0	473	
8	0	0	0	0	480	
9	0	0	0	0	492	
10	0	0	0	0	501	
11	0	0	0	0	511	
12	0	0	0	0	522	
13	0	0	0	0	533	
14	0	0	0	0	542	
15	0	0	0	0	553	
0	0	0	0	0	561	
1	0	0	0	0	572	
2	0	0	0	0	575	
3	0	0	0	0	579	
4	0	0	0	0	583	
5	0	0	0	0	585	
6	0	0	0	0	589	
7	0	0	0	0	590	
8	0	0	0	0	590	
9	0	0	0	0	591	
10	0	0	0	0	591	
11	0	0	0	0	595	
12	0	0	0	0	594	
13	0	0	0	0	594	
14	0	0	0	0	595	
15	0	0	0	0	596	
0	0	0	0	0	598	
1	0	0	0	0	597	
2	0	0	0	0	596	
3	0	0	0	0	597	
4	0	0	0	0	596	
5	0	0	0	0	599	
6	0	0	0	0	597	
7	0	0	0	0	596	
8	0	0	0	0	596	
9	0	0	0	0	595	
10	0	0	0	0	597	
11	0	0	0	0	596	
12	0	0	0	0	596	
13	0	0	0	0	596	
14	0	0	0	0	595	
15	0	0	0	0	596	
0	0	0	0	0	595	
1	0	0	0	0	594	
2	0	0	0	0	594	
3	0	0	0	0	592	
4	0	0	0	0	594	
5	0	0	0	0	592	
6	0	0	0	0	592	
7	0	0	0	0	592	
8	0	0	0	0	590	
9	0	0	0	0	591	
10	0	0	0	0	588	
11	0	0	0	0	588	
12	0	0	0	0	587	
13	0	0	0	0	585	
14	0	0	0	0	587	
15	0	0	0	0	586	
0	0	0	0	0	586	
1	0	0	0	0	583	
2	0	0	0	0	581	
3	0	0	0	0	581	
4	0	0	0	0	578	
5	0	0	0	0	576	
6	0	0	0	0	575	
7	0	0	0	0	572	
8	0	0	0	0	572	
9	0	0	0	0	568	
10	0	0	0	0	566	
11	0	0	0	0	564	
12	0	0	0	0	562	
13	0	0	0	0	561	
14	0	0	0	0	558	
15	0	0	0	0	556	
0	0	0	0	0	553	
1	0	0	0	0	549	
2	0	0	0	0	548	
3	0	0	0	0	543	
4	0	0	0	0	542	
5	0	0	0	0	539	
6	0	0	0	0	535	
7	0	0	0	0	534	
8	0	0	0	0	530	
9	0	0	0	0	526	
10	0	0	0	0	524	
11	0	0	0	0	520	
12	0	0	0	0	518	
13	0	0	0	0	514	
14	0	0	0	0	512	
15	0	0	0	0	509	
0	0	0	0	0	506	
1	0	0	0	0	505	
2	0	0	0	0	502	
3	0	0	0	0	500	
4	0	0	0	0	499	
5	0	0	0	0	496	
6	0	0	0	0	496	
7	0	0	0	0	494	
8	0	0	0	0	492	
9	0	0	0	0	490	
10	0	0	0	0	488	
11	0	0	0	0	489	
12	0	0	0	0	486	
13	0	0	0	0	485	
14	0	0	0	0	484	
15	0	0	0	0	481	
0	0	0	0	0	481	
1	0	0	0	0	480	
2	0	0	0	0	480	
3	0	0	0	0	478	
4	0	0	0	0	476	
5	0	0	0	0	476	
6	0	0	0	0	474	
7	0	0	0	0	472	
8	0	0	0	0	470	
9	0	0	0	0	468	
10	0	0	0	0	468	
11	0	0	0	0	466	
12	0	0	0	0	465	
13	0	0	0	0	463	
14	0	0	0	0	462	
15	0	0	0	0	461	
0	0	0	0	0	459	
1	0	0	0	0	457	
2	0	0	0	0	455	
3	0	0	0	0	453	
4	0	0	0	0	453	
5	0	0	0	0	451	
6	0	0	0	0	450	
7	0	0	0	0	448	
8	0	0	0	0	447	
9	0	0	0	0	447	
10	0	0	0	0	445	
11	0	0	0	0	445	
12	0	0	0	0	444	
13	0	0	0	0	442	
14	0	0	0	0	443	
15	0	0	0	0	441	
0	0	0	0	0	440	
1	0	0	0	0	438	
2	0	0	0	0	436	
3	0	0	0	0	436	
4	0	0	0	0	434	
5	0	0	0	0	432	
6	0	0	0	0	431	
7	0	0	0	0	429	
8	0	0	0	0	430	
9	0	0	0	0	427	
10	0	0	0	0	425	
11	0	0	0	0	424	
12	0	0	0	0	423	
13	0	0	0	0	423	
14	0	0	0	0	421	
15	0	0	0	0	420	
0	0	0	0	0	419	
1	0	0	0	0	417	
2	0	0	0	0	419	
3	0	0	0	0	418	
4	0	0	0	0	418	
5	0	0	0	0	419	
6	0	0	0	0	419	
7	0	0	0	0	421	
8	0	0	0	0	421	
9	0	0	0	0	422	
10	0	0	0	0	423	
11	0	0	0	0	424	
12	0	0	0	0	427	
13	0	0	0	0	427	
14	0	0	0	0	429	
15	0	0	0	0	430	
0	0	0	0	0	431	
1	0	0	0	0	433	
2	0	0	0	0	433	
3	0	0	0	0	433	
4	0	0	0	0	433	
5	0	0	0	0	433	
6	0	0	0	0	435	
7	0	0	0	0	434	
8	0	0	0	0	435	
9	0	0	0	0	434	
10	0	0	0	0	434	
11	0	0	0	0	435	
12	0	0	0	0	435	
13	0	0	0	0	436	
14	0	0	0	0	436	
15	0	0	0	0	435	
0	0	0	0	0	437	
1	0	0	0	0	437	
2	0	0	0	0	439	
3	0	0	0	0	441	
4	0	0	0	0	443	
5	0	0	0	0	448	
6	0	0	0	0	449	
7	0	0	0	0	453	
8	0	0	0	0	455	
9	0	0	0	0	458	
10	0	0	0	0	462	
11	0	0	0	0	464	
12	0	0	0	0	466	
13	0	0	0	0	470	
14	0	0	0	0	472	
15	0	0	0	0	476	
0	0	0	0	0	478	
1	0	0	0	0	481	
2	0	0	0	0	484	
3	0	0	0	0	488	
4	0	0	0	0	494	
5	0	0	0	0	497	
6	0	0	0	0	501	
7	0	0	0	0	504	
8	0	0	0	0	507	
9	0	0	0	0	512	
10	0	0	0	0	515	
11	0	0	0	0	519	
12	0	0	0	0	523	
13	0	0	0	0	527	
14	0	0	0	0	532	
15	0	0	0	0	535	
0	0	0	0	0	538	
1	0	0	0	0	542	
2	0	0	0	0	543	
3	0	0	0	0	548	
4	0	0	0	0	549	
5	0	0	0	0	551	
6	0	0	0	0	554	
7	0	0	0	0	555	
8	0	0	0	0	559	
9	0	0	0	0	559	
10	0	0	0	0	562	
11	0	0	0	0	564	
12	0	0	0	0	564	
13	0	0	0	0	569	
14	0	0	0	0	569	
15	0	0	0	0	571	
0	0	0	0	0	572	
1	0	0	0	0	574	
2	0	0	0	0	578	
3	0	0	0	0	581	
4	0	0	0	0	583	
5	0	0	0	0	585	
6	0	0	0	0	586	
7	0	0	0	0	592	
8	0	0	0	0	592	
9	0	0	0	0	595	
10	0	0	0	0	598	
11	0	0	0	0	600	
12	0	0	0	0	604	
13	0	0	0	0	606	
14	0	0	0	0	608	
15	0	0	0	0	610	
0	0	0	0	0	611	
1	0	0	0	0	615	
2	0	0	0	0	614	
3	0	0	0	0	614	
4	0	0	0	0	614	
5	0	0	0	0	612	
6	0	0	0	0	614	
7	0	0	0	0	611	
8	0	0	0	0	610	
9	0	0	0	0	609	
10	0	0	0	0	607	
11	0	0	0	0	608	
12	0	0	0	0	606	
13	0	0	0	0	605	
14	0	0	0	0	604	
15	0	0	0	0	602	
0	0	0	0	0	603	
1	0	0	0	0	602	
2	0	0	0	0	602	
3	0	0	0	0	604	
4	0	0	0	0	605	
5	0	0	0	0	610	
6	0	0	0	0	609	
7	0	0	0	0	611	
8	0	0	0	0	612	
9	0	0	0	0	614	
10	0	0	0	0	618	
11	0	0	0	0	620	
12	0	0	0	0	621	
13	0	0	0	0	624	
14	0	0	0	0	624	
15	0	0	0	0	629	
0	0	0	0	0	628	
1	0	0	0	0	631	
2	0	0	0	0	630	
3	0	0	0	0	629	
4	0	0	0	0	632	
5	0	0	0	0	630	
6	0	0	0	0	629	
7	0	0	0	0	629	
8	0	0	0	0	627	
9	0	0	0	0	628	
10	0	0	0	0	627	
11	0	0	0	0	625	
12	0	0	0	0	624	
13	0	0	0	0	622	
14	0	0	0	0	623	
15	0	0	0	0	622	
0	0	0	0	0	621	
1	0	0	0	0	620	
2	0	0	0	0	618	
3	0	0	0	0	618	
4	0	0	0	0	615	
5	0	0	0	0	612	
6	0	0	0	0	610	
7	0	0	0	0	607	
8	0	0	0	0	607	
9	0	0	0	0	603	
10	0	0	0	0	601	
11	0	0	0	0	599	
12	0	0	0	0	595	
13	0	0	0	0	596	
14	0	0	0	0	593	
15	0	0	0	0	592	
0	0	0	0	0	589	
1	0	0	0	0	585	
2	0	0	0	0	585	
3	0	0	0	0	581	
4	0	0	0	0	578	
5	0	0	0	0	575	
6	0	0	0	0	571	
7	0	0	0	0	570	
8	0	0	0	0	566	
9	0	0	0	0	562	
10	0	0	0	0	559	
11	0	0	0	0	555	
12	0	0	0	0	553	
13	0	0	0	0	549	
14	0	0	0	0	547	
15	0	0	0	0	544	
0	0	0	0	0	539	
1	0	0	0	0	536	
2	0	0	0	0	529	
3	0	0	0	0	524	
4	0	0	0	0	519	
5	0	0	0	0	511	
6	0	0	0	0	508	
7	0	0	0	0	499	
8	0	0	0	0	495	
9	0	0	0	0	487	
10	0	0	0	0	480	
11	0	0	0	0	474	
12	0	0	0	0	467	
13	0	0	0	0	461	
14	0	0	0	0	455	
15	0	0	0	0	447	
0	0	0	0	0	444	
1	0	0	0	0	438	
2	0	0	0	0	433	
3	0	0	0	0	430	
4	0	0	0	0	425	
5	0	0	0	0	423	
6	0	0	0	0	419	
7	0	0	0	0	415	
8	0	0	0	0	414	
9	0	0	0	0	408	
10	0	0	0	0	408	
11	0	0	0	0	403	
12	0	0	0	0	401	
13	0	0	0	0	399	
14	0	0	0	0	395	
15	0	0	0	0	393	
0	0	0	0	0	392	
1	0	0	0	0	389	
2	0	0	0	0	388	
3	0	0	0	0	385	
4	0	0	0	0	384	
5	0	0	0	0	381	
6	0	0	0	0	381	
7	0	0	0	0	379	
8	0	0	0	0	377	
9	0	0	0	0	376	
10	0	0	0	0	374	
11	0	0	0	0	372	
12	0	0	0	0	371	
13	0	0	0	0	368	
14	0	0	0	0	368	
15	0	0	0	0	367	
0	0	0	0	0	367	
1	0	0	0	0	364	
2	0	0	0	0	361	
3	0	0	0	0	358	
4	0	0	0	0	356	
5	0	0	0	0	353	
6	0	0	0	0	351	
7	0	0	0	0	346	
8	0	0	0	0	345	
9	0	0	0	0	340	
10	0	0	0	0	338	
11	0	0	0	0	334	
12	0	0	0	0	330	
13	0	0	0	0	327	
14	0	0	0	0	324	
15	0	0	0	0	321	
0	0	0	0	0	319	
1	0	0	0	0	317	
2	0	0	0	0	318	
3	0	0	0	0	318	
4	0	0	0	0	319	
5	0	0	0	0	320	
6	0	0	0	0	322	
7	0	0	0	0	325	
8	0	0	0	0	327	
9	0	0	0	0	328	
10	0	0	0	0	331	
11	0	0	0	0	332	
12	0	0	0	0	335	
13	0	0	0	0	337	
14	0	0	0	0	340	
15	0	0	0	0	342	
0	0	0	0	0	344	
1	0	0	0	0	348	
2	0	0	0	0	351	
3	0	0	0	0	354	
4	0	0	0	0	356	
5	0	0	0	0	359	
6	0	0	0	0	364	
7	0	0	0	0	367	
8	0	0	0	0	370	
9	0	0	0	0	373	
10	0	0	0	0	376	
11	0	0	0	0	380	
12	0	0	0	0	383	
13	0	0	0	0	385	
14	0	0	0	0	389	
15	0	0	0	0	392	
0	0	0	0	0	397	
1	0	0	0	0	400	
2	0	0	0	0	404	
3	0	0	0	0	408	
4	0	0	0	0	412	
5	0	0	0	0	418	
6	0	0	0	0	420	
7	0	0	0	0	425	
8	0	0	0	0	429	
9	0	0	0	0	433	
10	0	0	0	0	438	
11	0	0	0	0	441	
12	0	0	0	0	445	
13	0	0	0	0	448	
14	0	0	0	0	451	
15	0	0	0	0	456	
0	0	0	0	0	460	
1	0	0	0	0	464	
2	0	0	0	0	468	
3	0	0	0	0	473	
4	0	0	0	0	479	
5	0	0	0	0	482	
6	0	0	0	0	485	
7	0	0	0	0	491	
8	0	0	0	0	493	
9	0	0	0	0	499	
10	0	0	0	0	503	
11	0	0	0	0	507	
12	0	0	0	0	510	
13	0	0	0	0	514	
14	0	0	0	0	519	
15	0	0	0	0	523	
0	0	0	0	0	526	
1	0	0	0	0	531	
2	0	0	0	0	534	
3	0	0	0	0	540	
4	0	0	0	0	544	
5	0	0	0	0	550	
6	0	0	0	0	554	
7	0	0	0	0	558	
8	0	0	0	0	564	
9	0	0	0	0	569	
10	0	0	0	0	572	
11	0	0	0	0	578	
12	0	0	0	0	581	
13	0	0	0	0	588	
14	0	0	0	0	590	
15	0	0	0	0	594	
0	0	0	0	0	598	
1	0	0	0	0	603	
2	0	0	0	0	608	
3	0	0	0	0	611	
4	0	0	0	0	614	
5	0	0	0	0	617	
6	0	0	0	0	620	
7	0	0	0	0	625	
8	0	0	0	0	627	
9	0	0	0	0	631	
10	0	0	0	0	634	
11	0	0	0	0	636	
12	0	0	0	0	642	
13	0	0	0	0	644	
14	0	0	0	0	647	
15	0	0	0	0	649	
0	0	0	0	0	650	
1	0	0	0	0	653	
2	0	0	0	0	655	
3	0	0	0	0	655	
4	0	0	0	0	655	
5	0	0	0	0	655	
6	0	0	0	0	657	
7	0	0	0	0	656	
8	0	0	0	0	655	
9	0	0	0	0	656	
10	0	0	0	0	654	
11	0	0	0	0	656	
12	0	0	0	0	654	
13	0	0	0	0	655	
14	0	0	0	0	654	
15	0	0	0	0	652	
0	0	0	0	0	653	
1	0	0	0	0	652	
2	0	0	0	0	651	
3	0	0	0	0	651	
4	0	0	0	0	649	
5	0	0	0	0	651	
6	0	0	0	0	648	
7	0	0	0	0	648	
8	0	0	0	0	647	
9	0	0	0	0	644	
10	0	0	0	0	645	
11	0	0	0	0	642	
12	0	0	0	0	640	
13	0	0	0	0	639	
14	0	0	0	0	638	
15	0	0	0	0	639	
0	0	0	0	0	637	
1	0	0	0	0	636	
2	0	0	0	0	634	
3	0	0	0	0	631	
4	0	0	0	0	632	
5	0	0	0	0	629	
6	0	0	0	0	627	
7	0	0	0	0	624	
8	0	0	0	0	621	
9	0	0	0	0	620	
10	0	0	0	0	616	
11	0	0	0	0	614	
12	0	0	0	0	612	
13	0	0	0	0	608	
14	0	0	0	0	608	
15	0	0	0	0	605	
0	0	0	0	0	603	
1	0	0	0	0	601	
2	0	0	0	0	598	
3	0	0	0	0	599	
4	0	0	0	0	595	
5	0	0	0	0	594	
6	0	0	0	0	593	
7	0	0	0	0	590	
8	0	0	0	0	590	
9	0	0	0	0	589	
10	0	0	0	0	587	
11	0	0	0	0	587	
12	0	0	0	0	584	
13	0	0	0	0	585	
14	0	0	0	0	583	
15	0	0	0	0	581	
0	0	0	0	0	580	
1	0	0	0	0	577	
2	0	0	0	0	577	
3	0	0	0	0	573	
4	0	0	0	0	571	
5	0	0	0	0	568	
6	0	0	0	0	564	
7	0	0	0	0	562	
8	0	0	0	0	560	
9	0	0	0	0	556	
10	0	0	0	0	554	
11	0	0	0	0	550	
12	0	0	0	0	549	
13	0	0	0	0	545	
14	0	0	0	0	543	
15	0	0	0	0	540	
0	0	0	0	0	536	
1	0	0	0	0	530	
2	0	0	0	0	523	
3	0	0	0	0	513	
4	0	0	0	0	506	
5	0	0	0	0	494	
6	0	0	0	0	487	
7	0	0	0	0	475	
8	0	0	0	0	467	
9	0	0	0	0	455	
10	0	0	0	0	445	
11	0	0	0	0	435	
12	0	0	0	0	425	
13	0	0	0	0	413	
14	0	0	0	0	404	
15	0	0	0	0	393	
0	0	0	0	0	386	
1	0	0	0	0	381	
2	0	0	0	0	378	
3	0	0	0	0	377	
4	0	0	0	0	376	
5	0	0	0	0	380	
6	0	0	0	0	380	
7	0	0	0	0	383	
8	0	0	0	0	386	
9	0	0	0	0	388	
10	0	0	0	0	393	
11	0	0	0	0	396	
12	0	0	0	0	399	
13	0	0	0	0	403	
14	0	0	0	0	407	
15	0	0	0	0	413	
0	0	0	0	0	416	
1	0	0	0	0	417	
2	0	0	0	0	419	
3	0	0	0	0	419	
4	0	0	0	0	420	
5	0	0	0	0	419	
6	0	0	0	0	420	
7	0	0	0	0	419	
8	0	0	0	0	417	
9	0	0	0	0	418	
10	0	0	0	0	416	
11	0	0	0	0	415	
12	0	0	0	0	414	
13	0	0	0	0	412	
14	0	0	0	0	413	
15	0	0	0	0	411	
0	0	0	0	0	410	
1	0	0	0	0	409	
2	0	0	0	0	408	
3	0	0	0	0	408	
4	0	0	0	0	408	
5	0	0	0	0	408	
6	0	0	0	0	408	
7	0	0	0	0	405	
8	0	0	0	0	407	
9	0	0	0	0	405	
10	0	0	0	0	404	
11	0	0	0	0	404	
12	0	0	0	0	403	
13	0	0	0	0	405	
14	0	0	0	0	405	
15	0	0	0	0	405	
0	0	0	0	0	406	
1	0	0	0	0	405	
2	0	0	0	0	407	
3	0	0	0	0	407	
4	0	0	0	0	408	
5	0	0	0	0	409	
6	0	0	0	0	409	
7	0	0	0	0	412	
8	0	0	0	0	412	
9	0	0	0	0	412	
10	0	0	0	0	415	
11	0	0	0	0	415	
12	0	0	0	0	418	
13	0	0	0	0	418	
14	0	0	0	0	419	
15	0	0	0	0	420	
0	0	0	0	0	420	
1	0	0	0	0	424	
2	0	0	0	0	426	
3	0	0	0	0	428	
4	0	0	0	0	431	
5	0	0	0	0	433	
6	0	0	0	0	437	
7	0	0	0	0	440	
8	0	0	0	0	443	
9	0	0	0	0	447	
10	0	0	0	0	448	
11	0	0	0	0	454	
12	0	0	0	0	455	
13	0	0	0	0	459	
14	0	0	0	0	462	
15	0	0	0	0	464	
0	0	0	0	0	469	
1	0	0	0	0	471	
2	0	0	0	0	473	
3	0	0	0	0	478	
4	0	0	0	0	480	
5	0	0	0	0	484	
6	0	0	0	0	487	
7	0	0	0	0	491	
